CustomerID,datetime,NormDelta,AbsDelta,Leaders,Others,NormLeaders,NormOthers,DailyAvgLeaders,DailyAvgOthers
delta,2017-01-03 15:00,-0.23182,-0.01477,0.00622,0.08003,1.02458,1.25640,0.00607,0.06370
delta,2017-01-03 15:15,-0.24297,-0.01548,0.00623,0.08082,1.02574,1.26871,0.00607,0.06370
delta,2017-01-03 15:30,-0.25309,-0.01612,0.00623,0.08153,1.02678,1.27987,0.00607,0.06370
delta,2017-01-03 15:45,-0.26213,-0.01670,0.00624,0.08216,1.02771,1.28984,0.00607,0.06370
delta,2017-01-03 16:00,-0.27004,-0.01720,0.00624,0.08272,1.02851,1.29855,0.00607,0.06370
delta,2017-01-03 16:15,-0.27680,-0.01763,0.00625,0.08319,1.02919,1.30599,0.00607,0.06370
delta,2017-01-03 16:30,-0.28237,-0.01799,0.00625,0.08358,1.02974,1.31211,0.00607,0.06370
delta,2017-01-03 16:45,-0.28673,-0.01826,0.00625,0.08389,1.03016,1.31689,0.00607,0.06370
delta,2017-01-03 17:00,-0.28987,-0.01846,0.00625,0.08411,1.03044,1.32031,0.00607,0.06370
delta,2017-01-03 17:15,-0.29177,-0.01859,0.00625,0.08424,1.03059,1.32236,0.00607,0.06370
delta,2017-01-03 17:30,-0.29242,-0.01863,0.00625,0.08428,1.03060,1.32302,0.00607,0.06370
delta,2017-01-03 17:45,-0.29183,-0.01859,0.00625,0.08423,1.03047,1.32230,0.00607,0.06370
delta,2017-01-03 18:00,-0.28999,-0.01847,0.00625,0.08410,1.03020,1.32019,0.00607,0.06370
delta,2017-01-03 18:15,-0.28690,-0.01828,0.00625,0.08388,1.02981,1.31671,0.00607,0.06370
delta,2017-01-03 18:30,-0.28259,-0.01800,0.00625,0.08357,1.02927,1.31186,0.00607,0.06370
delta,2017-01-03 18:45,-0.27707,-0.01765,0.00624,0.08317,1.02861,1.30568,0.00607,0.06370
delta,2017-01-03 19:00,-0.27037,-0.01722,0.00624,0.08270,1.02781,1.29818,0.00607,0.06370
delta,2017-01-03 19:15,-0.26251,-0.01672,0.00623,0.08214,1.02689,1.28940,0.00607,0.06370
delta,2017-01-03 19:30,-0.25352,-0.01615,0.00623,0.08150,1.02585,1.27937,0.00607,0.06370
delta,2017-01-03 19:45,-0.24347,-0.01551,0.00622,0.08078,1.02468,1.26815,0.00607,0.06370
delta,2017-01-03 20:00,-0.23235,-0.01480,0.00621,0.07999,1.02341,1.25576,0.00607,0.06370
delta,2017-01-03 20:15,-0.22026,-0.01403,0.00620,0.07914,1.02202,1.24228,0.00607,0.06370
delta,2017-01-03 20:30,-0.20723,-0.01320,0.00619,0.07821,1.02053,1.22776,0.00607,0.06370
delta,2017-01-03 20:45,-0.19330,-0.01231,0.00618,0.07722,1.01895,1.21225,0.00607,0.06370
delta,2017-01-03 21:00,-0.17856,-0.01137,0.00617,0.07618,1.01727,1.19583,0.00607,0.06370
delta,2017-01-03 21:15,-0.16305,-0.01039,0.00616,0.07508,1.01551,1.17856,0.00607,0.06370
delta,2017-01-03 21:30,-0.14685,-0.00935,0.00615,0.07393,1.01368,1.16053,0.00607,0.06370
delta,2017-01-03 21:45,-0.13001,-0.00828,0.00614,0.07273,1.01178,1.14179,0.00607,0.06370
delta,2017-01-03 22:00,-0.11264,-0.00718,0.00613,0.07150,1.00981,1.12245,0.00607,0.06370
delta,2017-01-03 22:15,-0.09477,-0.00604,0.00612,0.07024,1.00780,1.10257,0.00607,0.06370
delta,2017-01-03 22:30,-0.07651,-0.00487,0.00610,0.06894,1.00574,1.08225,0.00607,0.06370
delta,2017-01-03 22:45,-0.05792,-0.00369,0.00609,0.06762,1.00364,1.06156,0.00607,0.06370
delta,2017-01-03 23:00,-0.03909,-0.00249,0.00608,0.06629,1.00152,1.04061,0.00607,0.06370
delta,2017-01-03 23:15,-0.02009,-0.00128,0.00607,0.06494,0.99938,1.01947,0.00607,0.06370
delta,2017-01-03 23:30,-0.00101,-0.00006,0.00605,0.06359,0.99723,0.99824,0.00607,0.06370
delta,2017-01-03 23:45,0.01807,0.00115,0.00604,0.06224,0.99508,0.97701,0.00607,0.06370
delta,2017-01-04 00:00,0.03894,0.00247,0.00603,0.06089,0.99855,0.95961,0.00603,0.06345
delta,2017-01-04 00:15,0.05785,0.00367,0.00601,0.05956,0.99642,0.93857,0.00603,0.06345
delta,2017-01-04 00:30,0.07651,0.00485,0.00600,0.05824,0.99431,0.91780,0.00603,0.06345
delta,2017-01-04 00:45,0.09485,0.00602,0.00599,0.05694,0.99224,0.89739,0.00603,0.06345
delta,2017-01-04 01:00,0.11279,0.00716,0.00598,0.05568,0.99021,0.87742,0.00603,0.06345
delta,2017-01-04 01:15,0.13024,0.00826,0.00596,0.05444,0.98823,0.85799,0.00603,0.06345
delta,2017-01-04 01:30,0.14714,0.00934,0.00595,0.05325,0.98632,0.83918,0.00603,0.06345
delta,2017-01-04 01:45,0.16341,0.01037,0.00594,0.05210,0.98447,0.82106,0.00603,0.06345
delta,2017-01-04 02:00,0.17900,0.01136,0.00593,0.05100,0.98271,0.80371,0.00603,0.06345
delta,2017-01-04 02:15,0.19381,0.01230,0.00592,0.04995,0.98102,0.78721,0.00603,0.06345
delta,2017-01-04 02:30,0.20780,0.01318,0.00591,0.04896,0.97943,0.77163,0.00603,0.06345
delta,2017-01-04 02:45,0.22090,0.01402,0.00590,0.04804,0.97793,0.75703,0.00603,0.06345
delta,2017-01-04 03:00,0.23305,0.01479,0.00589,0.04718,0.97653,0.74348,0.00603,0.06345
delta,2017-01-04 03:15,0.24422,0.01550,0.00589,0.04639,0.97525,0.73103,0.00603,0.06345
delta,2017-01-04 03:30,0.25433,0.01614,0.00588,0.04567,0.97408,0.71975,0.00603,0.06345
delta,2017-01-04 03:45,0.26337,0.01671,0.00587,0.04503,0.97303,0.70966,0.00603,0.06345
delta,2017-01-04 04:00,0.27127,0.01721,0.00587,0.04447,0.97210,0.70083,0.00603,0.06345
delta,2017-01-04 04:15,0.27802,0.01764,0.00586,0.04399,0.97130,0.69328,0.00603,0.06345
delta,2017-01-04 04:30,0.28358,0.01799,0.00586,0.04360,0.97063,0.68705,0.00603,0.06345
delta,2017-01-04 04:45,0.28793,0.01827,0.00585,0.04329,0.97009,0.68216,0.00603,0.06345
delta,2017-01-04 05:00,0.29104,0.01847,0.00585,0.04306,0.96969,0.67865,0.00603,0.06345
delta,2017-01-04 05:15,0.29292,0.01859,0.00585,0.04293,0.96943,0.67651,0.00603,0.06345
delta,2017-01-04 05:30,0.29354,0.01863,0.00585,0.04288,0.96930,0.67576,0.00603,0.06345
delta,2017-01-04 05:45,0.29291,0.01859,0.00585,0.04292,0.96931,0.67640,0.00603,0.06345
delta,2017-01-04 06:00,0.29102,0.01847,0.00585,0.04305,0.96946,0.67844,0.00603,0.06345
delta,2017-01-04 06:15,0.28789,0.01827,0.00585,0.04327,0.96974,0.68185,0.00603,0.06345
delta,2017-01-04 06:30,0.28353,0.01799,0.00585,0.04357,0.97016,0.68663,0.00603,0.06345
delta,2017-01-04 06:45,0.27795,0.01764,0.00586,0.04396,0.97071,0.69276,0.00603,0.06345
delta,2017-01-04 07:00,0.27119,0.01721,0.00586,0.04443,0.97139,0.70020,0.00603,0.06345
delta,2017-01-04 07:15,0.26327,0.01670,0.00587,0.04498,0.97220,0.70893,0.00603,0.06345
delta,2017-01-04 07:30,0.25422,0.01613,0.00587,0.04562,0.97314,0.71892,0.00603,0.06345
delta,2017-01-04 07:45,0.24409,0.01549,0.00588,0.04633,0.97419,0.73010,0.00603,0.06345
delta,2017-01-04 08:00,0.23290,0.01478,0.00589,0.04711,0.97535,0.74245,0.00603,0.06345
delta,2017-01-04 08:15,0.22073,0.01401,0.00589,0.04796,0.97663,0.75590,0.00603,0.06345
delta,2017-01-04 08:30,0.20761,0.01317,0.00590,0.04888,0.97801,0.77040,0.00603,0.06345
delta,2017-01-04 08:45,0.19360,0.01228,0.00591,0.04987,0.97949,0.78589,0.00603,0.06345
delta,2017-01-04 09:00,0.17876,0.01134,0.00592,0.05091,0.98105,0.80229,0.00603,0.06345
delta,2017-01-04 09:15,0.16317,0.01035,0.00593,0.05200,0.98271,0.81954,0.00603,0.06345
delta,2017-01-04 09:30,0.14686,0.00932,0.00594,0.05315,0.98443,0.83757,0.00603,0.06345
delta,2017-01-04 09:45,0.12994,0.00824,0.00595,0.05434,0.98623,0.85629,0.00603,0.06345
delta,2017-01-04 10:00,0.11246,0.00714,0.00596,0.05556,0.98809,0.87563,0.00603,0.06345
delta,2017-01-04 10:15,0.09449,0.00600,0.00597,0.05682,0.99000,0.89551,0.00603,0.06345
delta,2017-01-04 10:30,0.07613,0.00483,0.00599,0.05811,0.99196,0.91583,0.00603,0.06345
delta,2017-01-04 10:45,0.05743,0.00364,0.00600,0.05943,0.99395,0.93652,0.00603,0.06345
delta,2017-01-04 11:00,0.03850,0.00244,0.00601,0.06076,0.99597,0.95747,0.00603,0.06345
delta,2017-01-04 11:15,0.01939,0.00123,0.00602,0.06210,0.99800,0.97861,0.00603,0.06345
delta,2017-01-04 11:30,0.00021,0.00001,0.00604,0.06344,1.00005,0.99984,0.00603,0.06345
delta,2017-01-04 11:45,-0.01899,-0.00120,0.00605,0.06479,1.00209,1.02108,0.00603,0.06345
delta,2017-01-04 12:00,-0.03809,-0.00242,0.00606,0.06613,1.00413,1.04222,0.00603,0.06345
delta,2017-01-04 12:15,-0.05703,-0.00362,0.00607,0.06746,1.00615,1.06318,0.00603,0.06345
delta,2017-01-04 12:30,-0.07573,-0.00481,0.00608,0.06878,1.00814,1.08387,0.00603,0.06345
delta,2017-01-04 12:45,-0.09410,-0.00597,0.00610,0.07007,1.01010,1.10420,0.00603,0.06345
delta,2017-01-04 13:00,-0.11207,-0.00711,0.00611,0.07133,1.01201,1.12408,0.00603,0.06345
delta,2017-01-04 13:15,-0.12957,-0.00822,0.00612,0.07256,1.01387,1.14344,0.00603,0.06345
delta,2017-01-04 13:30,-0.14650,-0.00930,0.00613,0.07374,1.01567,1.16217,0.00603,0.06345
delta,2017-01-04 13:45,-0.16281,-0.01033,0.00614,0.07489,1.01740,1.18021,0.00603,0.06345
delta,2017-01-04 14:00,-0.17843,-0.01132,0.00615,0.07598,1.01905,1.19748,0.00603,0.06345
delta,2017-01-04 14:15,-0.19328,-0.01226,0.00616,0.07703,1.02062,1.21390,0.00603,0.06345
delta,2017-01-04 14:30,-0.20731,-0.01315,0.00617,0.07801,1.02210,1.22941,0.00603,0.06345
delta,2017-01-04 14:45,-0.22044,-0.01399,0.00618,0.07893,1.02349,1.24393,0.00603,0.06345
delta,2017-01-04 15:00,-0.23263,-0.01476,0.00618,0.07979,1.02477,1.25740,0.00603,0.06345
delta,2017-01-04 15:15,-0.24383,-0.01547,0.00619,0.08057,1.02594,1.26977,0.00603,0.06345
delta,2017-01-04 15:30,-0.25399,-0.01612,0.00620,0.08128,1.02699,1.28098,0.00603,0.06345
delta,2017-01-04 15:45,-0.26306,-0.01669,0.00620,0.08192,1.02793,1.29099,0.00603,0.06345
delta,2017-01-04 16:00,-0.27100,-0.01719,0.00621,0.08247,1.02874,1.29974,0.00603,0.06345
delta,2017-01-04 16:15,-0.27779,-0.01763,0.00621,0.08295,1.02943,1.30722,0.00603,0.06345
delta,2017-01-04 16:30,-0.28339,-0.01798,0.00622,0.08334,1.02998,1.31337,0.00603,0.06345
delta,2017-01-04 16:45,-0.28777,-0.01826,0.00622,0.08364,1.03041,1.31818,0.00603,0.06345
delta,2017-01-04 17:00,-0.29092,-0.01846,0.00622,0.08386,1.03070,1.32162,0.00603,0.06345
delta,2017-01-04 17:15,-0.29283,-0.01858,0.00622,0.08399,1.03085,1.32368,0.00603,0.06345
delta,2017-01-04 17:30,-0.29349,-0.01862,0.00622,0.08404,1.03086,1.32435,0.00603,0.06345
delta,2017-01-04 17:45,-0.29289,-0.01858,0.00622,0.08399,1.03074,1.32363,0.00603,0.06345
delta,2017-01-04 18:00,-0.29104,-0.01847,0.00622,0.08386,1.03048,1.32152,0.00603,0.06345
delta,2017-01-04 18:15,-0.28795,-0.01827,0.00622,0.08363,1.03008,1.31803,0.00603,0.06345
delta,2017-01-04 18:30,-0.28362,-0.01800,0.00621,0.08333,1.02955,1.31317,0.00603,0.06345
delta,2017-01-04 18:45,-0.27809,-0.01764,0.00621,0.08293,1.02888,1.30697,0.00603,0.06345
delta,2017-01-04 19:00,-0.27136,-0.01722,0.00620,0.08245,1.02809,1.29945,0.00603,0.06345
delta,2017-01-04 19:15,-0.26347,-0.01672,0.00620,0.08190,1.02717,1.29064,0.00603,0.06345
delta,2017-01-04 19:30,-0.25446,-0.01615,0.00619,0.08126,1.02612,1.28058,0.00603,0.06345
delta,2017-01-04 19:45,-0.24436,-0.01550,0.00619,0.08054,1.02496,1.26932,0.00603,0.06345
delta,2017-01-04 20:00,-0.23321,-0.01480,0.00618,0.07975,1.02368,1.25689,0.00603,0.06345
delta,2017-01-04 20:15,-0.22108,-0.01403,0.00617,0.07890,1.02229,1.24337,0.00603,0.06345
delta,2017-01-04 20:30,-0.20799,-0.01320,0.00616,0.07797,1.02080,1.22879,0.00603,0.06345
delta,2017-01-04 20:45,-0.19402,-0.01231,0.00615,0.07698,1.01921,1.21323,0.00603,0.06345
delta,2017-01-04 21:00,-0.17922,-0.01137,0.00614,0.07594,1.01753,1.19675,0.00603,0.06345
delta,2017-01-04 21:15,-0.16366,-0.01038,0.00613,0.07484,1.01576,1.17942,0.00603,0.06345
delta,2017-01-04 21:30,-0.14739,-0.00935,0.00612,0.07369,1.01392,1.16131,0.00603,0.06345
delta,2017-01-04 21:45,-0.13050,-0.00828,0.00611,0.07250,1.01201,1.14251,0.00603,0.06345
delta,2017-01-04 22:00,-0.11306,-0.00717,0.00610,0.07126,1.01004,1.12310,0.00603,0.06345
delta,2017-01-04 22:15,-0.09513,-0.00604,0.00608,0.07000,1.00802,1.10315,0.00603,0.06345
delta,2017-01-04 22:30,-0.07680,-0.00487,0.00607,0.06870,1.00595,1.08275,0.00603,0.06345
delta,2017-01-04 22:45,-0.05813,-0.00369,0.00606,0.06739,1.00385,1.06198,0.00603,0.06345
delta,2017-01-04 23:00,-0.03923,-0.00249,0.00605,0.06605,1.00172,1.04095,0.00603,0.06345
delta,2017-01-04 23:15,-0.02016,-0.00128,0.00603,0.06471,0.99957,1.01973,0.00603,0.06345
delta,2017-01-04 23:30,-0.00102,-0.00006,0.00602,0.06335,0.99741,0.99843,0.00603,0.06345
delta,2017-01-04 23:45,0.01814,0.00115,0.00601,0.06200,0.99526,0.97712,0.00603,0.06345
delta,2017-01-05 00:00,0.03897,0.00246,0.00599,0.06066,0.99835,0.95938,0.00600,0.06322
delta,2017-01-05 00:15,0.05795,0.00366,0.00598,0.05932,0.99621,0.93826,0.00600,0.06322
delta,2017-01-05 00:30,0.07667,0.00485,0.00597,0.05800,0.99409,0.91742,0.00600,0.06322
delta,2017-01-05 00:45,0.09507,0.00601,0.00596,0.05671,0.99201,0.89694,0.00600,0.06322
delta,2017-01-05 01:00,0.11308,0.00715,0.00594,0.05544,0.98998,0.87690,0.00600,0.06322
delta,2017-01-05 01:15,0.13060,0.00826,0.00593,0.05421,0.98800,0.85740,0.00600,0.06322
delta,2017-01-05 01:30,0.14756,0.00933,0.00592,0.05301,0.98608,0.83852,0.00600,0.06322
delta,2017-01-05 01:45,0.16388,0.01036,0.00591,0.05186,0.98422,0.82034,0.00600,0.06322
delta,2017-01-05 02:00,0.17952,0.01135,0.00590,0.05076,0.98245,0.80293,0.00600,0.06322
delta,2017-01-05 02:15,0.19439,0.01229,0.00589,0.04972,0.98076,0.78637,0.00600,0.06322
delta,2017-01-05 02:30,0.20843,0.01318,0.00588,0.04873,0.97916,0.77073,0.00600,0.06322
delta,2017-01-05 02:45,0.22158,0.01401,0.00587,0.04780,0.97766,0.75608,0.00600,0.06322
delta,2017-01-05 03:00,0.23378,0.01478,0.00586,0.04694,0.97626,0.74248,0.00600,0.06322
delta,2017-01-05 03:15,0.24499,0.01549,0.00585,0.04615,0.97498,0.72999,0.00600,0.06322
delta,2017-01-05 03:30,0.25514,0.01613,0.00585,0.04544,0.97380,0.71866,0.00600,0.06322
delta,2017-01-05 03:45,0.26422,0.01670,0.00584,0.04480,0.97275,0.70853,0.00600,0.06322
delta,2017-01-05 04:00,0.27215,0.01721,0.00583,0.04424,0.97182,0.69967,0.00600,0.06322
delta,2017-01-05 04:15,0.27893,0.01763,0.00583,0.04376,0.97102,0.69209,0.00600,0.06322
delta,2017-01-05 04:30,0.28451,0.01799,0.00583,0.04336,0.97035,0.68584,0.00600,0.06322
delta,2017-01-05 04:45,0.28889,0.01826,0.00582,0.04305,0.96982,0.68093,0.00600,0.06322
delta,2017-01-05 05:00,0.29202,0.01846,0.00582,0.04283,0.96942,0.67740,0.00600,0.06322
delta,2017-01-05 05:15,0.29390,0.01858,0.00582,0.04269,0.96915,0.67525,0.00600,0.06322
delta,2017-01-05 05:30,0.29453,0.01862,0.00582,0.04264,0.96903,0.67450,0.00600,0.06322
delta,2017-01-05 05:45,0.29389,0.01858,0.00582,0.04269,0.96904,0.67515,0.00600,0.06322
delta,2017-01-05 06:00,0.29200,0.01846,0.00582,0.04281,0.96919,0.67719,0.00600,0.06322
delta,2017-01-05 06:15,0.28887,0.01826,0.00582,0.04303,0.96948,0.68061,0.00600,0.06322
delta,2017-01-05 06:30,0.28450,0.01799,0.00582,0.04333,0.96991,0.68541,0.00600,0.06322
delta,2017-01-05 06:45,0.27891,0.01763,0.00583,0.04372,0.97047,0.69156,0.00600,0.06322
delta,2017-01-05 07:00,0.27213,0.01720,0.00583,0.04420,0.97116,0.69903,0.00600,0.06322
delta,2017-01-05 07:15,0.26418,0.01670,0.00584,0.04475,0.97197,0.70779,0.00600,0.06322
delta,2017-01-05 07:30,0.25511,0.01613,0.00584,0.04538,0.97292,0.71781,0.00600,0.06322
delta,2017-01-05 07:45,0.24494,0.01549,0.00585,0.04609,0.97398,0.72904,0.00600,0.06322
delta,2017-01-05 08:00,0.23372,0.01478,0.00585,0.04688,0.97515,0.74143,0.00600,0.06322
delta,2017-01-05 08:15,0.22151,0.01400,0.00586,0.04773,0.97644,0.75493,0.00600,0.06322
delta,2017-01-05 08:30,0.20835,0.01317,0.00587,0.04865,0.97783,0.76948,0.00600,0.06322
delta,2017-01-05 08:45,0.19429,0.01228,0.00588,0.04963,0.97932,0.78503,0.00600,0.06322
delta,2017-01-05 09:00,0.17941,0.01134,0.00589,0.05067,0.98090,0.80149,0.00600,0.06322
delta,2017-01-05 09:15,0.16376,0.01035,0.00590,0.05177,0.98257,0.81881,0.00600,0.06322
delta,2017-01-05 09:30,0.14741,0.00932,0.00591,0.05291,0.98431,0.83690,0.00600,0.06322
delta,2017-01-05 09:45,0.13043,0.00825,0.00592,0.05410,0.98612,0.85569,0.00600,0.06322
delta,2017-01-05 10:00,0.11288,0.00714,0.00593,0.05533,0.98799,0.87511,0.00600,0.06322
delta,2017-01-05 10:15,0.09487,0.00600,0.00594,0.05659,0.98992,0.89505,0.00600,0.06322
delta,2017-01-05 10:30,0.07644,0.00483,0.00595,0.05788,0.99189,0.91545,0.00600,0.06322
delta,2017-01-05 10:45,0.05768,0.00365,0.00597,0.05919,0.99389,0.93621,0.00600,0.06322
delta,2017-01-05 11:00,0.03867,0.00244,0.00598,0.06052,0.99592,0.95725,0.00600,0.06322
delta,2017-01-05 11:15,0.01951,0.00123,0.00599,0.06186,0.99798,0.97847,0.00600,0.06322
delta,2017-01-05 11:30,0.00026,0.00002,0.00600,0.06321,1.00004,0.99978,0.00600,0.06322
delta,2017-01-05 11:45,-0.01899,-0.00120,0.00602,0.06456,1.00210,1.02109,0.00600,0.06322
delta,2017-01-05 12:00,-0.03816,-0.00241,0.00603,0.06590,1.00415,1.04231,0.00600,0.06322
delta,2017-01-05 12:15,-0.05718,-0.00361,0.00604,0.06723,1.00618,1.06336,0.00600,0.06322
delta,2017-01-05 12:30,-0.07594,-0.00480,0.00605,0.06854,1.00819,1.08413,0.00600,0.06322
delta,2017-01-05 12:45,-0.09437,-0.00597,0.00606,0.06983,1.01016,1.10453,0.00600,0.06322
delta,2017-01-05 13:00,-0.11241,-0.00711,0.00608,0.07109,1.01209,1.12450,0.00600,0.06322
delta,2017-01-05 13:15,-0.12996,-0.00822,0.00609,0.07232,1.01396,1.14392,0.00600,0.06322
delta,2017-01-05 13:30,-0.14696,-0.00929,0.00610,0.07351,1.01577,1.16273,0.00600,0.06322
delta,2017-01-05 13:45,-0.16332,-0.01033,0.00611,0.07466,1.01752,1.18084,0.00600,0.06322
delta,2017-01-05 14:00,-0.17899,-0.01132,0.00612,0.07575,1.01919,1.19818,0.00600,0.06322
delta,2017-01-05 14:15,-0.19390,-0.01226,0.00613,0.07680,1.02077,1.21467,0.00600,0.06322
delta,2017-01-05 14:30,-0.20797,-0.01315,0.00614,0.07778,1.02226,1.23023,0.00600,0.06322
delta,2017-01-05 14:45,-0.22115,-0.01398,0.00615,0.07870,1.02366,1.24481,0.00600,0.06322
delta,2017-01-05 15:00,-0.23339,-0.01475,0.00615,0.07956,1.02495,1.25834,0.00600,0.06322
delta,2017-01-05 15:15,-0.24463,-0.01547,0.00616,0.08034,1.02613,1.27076,0.00600,0.06322
delta,2017-01-05 15:30,-0.25483,-0.01611,0.00617,0.08105,1.02719,1.28202,0.00600,0.06322
delta,2017-01-05 15:45,-0.26393,-0.01669,0.00617,0.08169,1.02814,1.29207,0.00600,0.06322
delta,2017-01-05 16:00,-0.27190,-0.01719,0.00618,0.08224,1.02896,1.30086,0.00600,0.06322
delta,2017-01-05 16:15,-0.27871,-0.01762,0.00618,0.08272,1.02966,1.30837,0.00600,0.06322
delta,2017-01-05 16:30,-0.28433,-0.01798,0.00618,0.08311,1.03022,1.31455,0.00600,0.06322
delta,2017-01-05 16:45,-0.28873,-0.01825,0.00619,0.08342,1.03065,1.31938,0.00600,0.06322
delta,2017-01-05 17:00,-0.29190,-0.01845,0.00619,0.08363,1.03094,1.32284,0.00600,0.06322
delta,2017-01-05 17:15,-0.29382,-0.01858,0.00619,0.08377,1.03110,1.32492,0.00600,0.06322
delta,2017-01-05 17:30,-0.29448,-0.01862,0.00619,0.08381,1.03112,1.32560,0.00600,0.06322
delta,2017-01-05 17:45,-0.29388,-0.01858,0.00619,0.08376,1.03100,1.32488,0.00600,0.06322
delta,2017-01-05 18:00,-0.29203,-0.01846,0.00619,0.08363,1.03074,1.32277,0.00600,0.06322
delta,2017-01-05 18:15,-0.28892,-0.01827,0.00619,0.08341,1.03035,1.31927,0.00600,0.06322
delta,2017-01-05 18:30,-0.28459,-0.01799,0.00618,0.08310,1.02982,1.31441,0.00600,0.06322
delta,2017-01-05 18:45,-0.27903,-0.01764,0.00618,0.08271,1.02916,1.30819,0.00600,0.06322
delta,2017-01-05 19:00,-0.27229,-0.01721,0.00617,0.08223,1.02836,1.30065,0.00600,0.06322
delta,2017-01-05 19:15,-0.26437,-0.01671,0.00617,0.08167,1.02744,1.29181,0.00600,0.06322
delta,2017-01-05 19:30,-0.25533,-0.01614,0.00616,0.08103,1.02639,1.28172,0.00600,0.06322
delta,2017-01-05 19:45,-0.24519,-0.01550,0.00615,0.08032,1.02523,1.27042,0.00600,0.06322
delta,2017-01-05 20:00,-0.23402,-0.01479,0.00615,0.07953,1.02394,1.25796,0.00600,0.06322
delta,2017-01-05 20:15,-0.22184,-0.01402,0.00614,0.07867,1.02255,1.24439,0.00600,0.06322
delta,2017-01-05 20:30,-0.20871,-0.01319,0.00613,0.07775,1.02106,1.22977,0.00600,0.06322
delta,2017-01-05 20:45,-0.19469,-0.01231,0.00612,0.07676,1.01946,1.21415,0.00600,0.06322
delta,2017-01-05 21:00,-0.17984,-0.01137,0.00611,0.07572,1.01778,1.19762,0.00600,0.06322
delta,2017-01-05 21:15,-0.16422,-0.01038,0.00610,0.07462,1.01601,1.18023,0.00600,0.06322
delta,2017-01-05 21:30,-0.14791,-0.00935,0.00609,0.07347,1.01416,1.16207,0.00600,0.06322
delta,2017-01-05 21:45,-0.13095,-0.00828,0.00608,0.07228,1.01225,1.14320,0.00600,0.06322
delta,2017-01-05 22:00,-0.11345,-0.00717,0.00606,0.07105,1.01027,1.12372,0.00600,0.06322
delta,2017-01-05 22:15,-0.09546,-0.00603,0.00605,0.06978,1.00824,1.10370,0.00600,0.06322
delta,2017-01-05 22:30,-0.07706,-0.00487,0.00604,0.06849,1.00617,1.08323,0.00600,0.06322
delta,2017-01-05 22:45,-0.05834,-0.00369,0.00603,0.06717,1.00406,1.06240,0.00600,0.06322
delta,2017-01-05 23:00,-0.03937,-0.00249,0.00601,0.06583,1.00192,1.04129,0.00600,0.06322
delta,2017-01-05 23:15,-0.02023,-0.00128,0.00600,0.06449,0.99977,1.02000,0.00600,0.06322
delta,2017-01-05 23:30,-0.00102,-0.00006,0.00599,0.06314,0.99760,0.99862,0.00600,0.06322
delta,2017-01-05 23:45,0.01821,0.00115,0.00598,0.06178,0.99544,0.97723,0.00600,0.06322
delta,2017-01-06 00:00,0.03898,0.00246,0.00596,0.06044,0.99814,0.95916,0.00597,0.06301
delta,2017-01-06 00:15,0.05802,0.00366,0.00595,0.05910,0.99599,0.93797,0.00597,0.06301
delta,2017-01-06 00:30,0.07681,0.00484,0.00594,0.05779,0.99387,0.91706,0.00597,0.06301
delta,2017-01-06 00:45,0.09528,0.00600,0.00593,0.05649,0.99179,0.89651,0.00597,0.06301
delta,2017-01-06 01:00,0.11334,0.00714,0.00591,0.05522,0.98975,0.87641,0.00597,0.06301
delta,2017-01-06 01:15,0.13091,0.00825,0.00590,0.05399,0.98776,0.85685,0.00597,0.06301
delta,2017-01-06 01:30,0.14793,0.00932,0.00589,0.05280,0.98583,0.83790,0.00597,0.06301
delta,2017-01-06 01:45,0.16432,0.01035,0.00588,0.05165,0.98398,0.81966,0.00597,0.06301
delta,2017-01-06 02:00,0.18001,0.01134,0.00587,0.05055,0.98220,0.80219,0.00597,0.06301
delta,2017-01-06 02:15,0.19492,0.01228,0.00586,0.04950,0.98050,0.78558,0.00597,0.06301
delta,2017-01-06 02:30,0.20901,0.01317,0.00585,0.04851,0.97890,0.76989,0.00597,0.06301
delta,2017-01-06 02:45,0.22221,0.01400,0.00584,0.04759,0.97740,0.75519,0.00597,0.06301
delta,2017-01-06 03:00,0.23446,0.01477,0.00583,0.04673,0.97600,0.74154,0.00597,0.06301
delta,2017-01-06 03:15,0.24570,0.01548,0.00582,0.04594,0.97471,0.72901,0.00597,0.06301
delta,2017-01-06 03:30,0.25589,0.01612,0.00582,0.04522,0.97353,0.71764,0.00597,0.06301
delta,2017-01-06 03:45,0.26500,0.01670,0.00581,0.04458,0.97248,0.70748,0.00597,0.06301
delta,2017-01-06 04:00,0.27297,0.01720,0.00580,0.04402,0.97155,0.69858,0.00597,0.06301
delta,2017-01-06 04:15,0.27977,0.01763,0.00580,0.04354,0.97075,0.69098,0.00597,0.06301
delta,2017-01-06 04:30,0.28537,0.01798,0.00580,0.04314,0.97008,0.68471,0.00597,0.06301
delta,2017-01-06 04:45,0.28976,0.01826,0.00579,0.04283,0.96955,0.67979,0.00597,0.06301
delta,2017-01-06 05:00,0.29291,0.01846,0.00579,0.04261,0.96915,0.67624,0.00597,0.06301
delta,2017-01-06 05:15,0.29481,0.01858,0.00579,0.04247,0.96889,0.67408,0.00597,0.06301
delta,2017-01-06 05:30,0.29544,0.01862,0.00579,0.04243,0.96877,0.67333,0.00597,0.06301
delta,2017-01-06 05:45,0.29480,0.01858,0.00579,0.04247,0.96878,0.67398,0.00597,0.06301
delta,2017-01-06 06:00,0.29292,0.01846,0.00579,0.04260,0.96894,0.67602,0.00597,0.06301
